Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1764305634,50,,Aggregated,39.400000,0.000000,4,6,7,7,9,10,12,14,20,20,20,864,0,4,5.013064221064759,0,20,78.52893518518519
1764305636,50,,Aggregated,39.100000,0.000000,5,6,7,7,9,10,12,14,20,20,20,901,0,5,5.018482923418358,0,20,78.26082130965594
1764305637,50,,Aggregated,39.300000,0.000000,4,6,6,7,8,10,12,14,20,20,20,947,0,4,4.93947635797246,0,20,78.40865892291447
1764305638,50,,Aggregated,39.400000,0.000000,4,6,6,7,8,10,12,14,20,20,20,979,0,4,4.94056974259442,0,20,78.29928498467824
1764305639,50,,Aggregated,38.600000,0.000000,4,6,6,7,8,10,12,13,18,20,20,1026,0,4,4.888245561403453,0,20,78.1842105263158
1764305640,50,,Aggregated,38.700000,0.000000,4,6,6,7,8,10,12,13,18,20,20,1064,0,4,4.882577759398473,0,20,78.40037593984962
1764305641,50,,Aggregated,38.700000,0.000000,4,6,6,7,8,10,12,13,18,20,20,1095,0,4,4.8806805433789675,0,20,78.46027397260274
1764305642,50,,Aggregated,39.700000,0.000000,4,6,6,7,8,9,11,13,18,20,20,1141,0,4,4.865808453111269,0,20,78.10780017528484
1764305643,50,,Aggregated,39.700000,0.000000,4,6,6,7,8,9,11,13,18,20,20,1175,0,4,4.851141727659542,0,20,78.20765957446808
1764305644,50,,Aggregated,38.700000,0.000000,4,5,6,7,8,9,12,14,20,32,32,1220,0,4,4.840707744262264,0,32.16362500000258,78.32377049180327
1764305645,50,,Aggregated,38.700000,0.000000,4,6,6,7,8,9,11,14,20,32,32,1259,0,4,4.850384389992031,0,32.16362500000258,78.450357426529
1764305646,50,,Aggregated,39.200000,0.000000,4,6,6,7,8,9,11,14,20,32,32,1294,0,4,4.843655067233344,0,32.16362500000258,78.61205564142195
1764305647,50,,Aggregated,39.400000,0.000000,4,5,6,7,8,9,11,13,20,32,32,1344,0,4,4.814694280505911,0,32.16362500000258,78.86904761904762
1764305648,50,,Aggregated,39.000000,0.000000,4,5,6,7,8,9,11,14,20,32,32,1377,0,4,4.803316802469088,0,32.16362500000258,78.98838053740015
1764305649,50,,Aggregated,39.600000,0.000000,4,5,6,7,8,9,11,13,20,32,32,1420,0,4,4.761375342957706,0,32.16362500000258,78.91267605633803
1764305650,50,,Aggregated,39.600000,0.000000,4,5,6,7,8,9,11,14,32,35,35,1454,0,4,4.797757213204906,0,34.6980830000021,78.7152682255846
1764305651,50,,Aggregated,39.200000,0.000000,4,5,6,7,8,9,11,14,32,35,35,1499,0,4,4.808750799199415,0,34.6980830000021,78.7244829886591
1764305652,50,,Aggregated,39.000000,0.000000,4,5,6,7,8,9,11,14,32,35,35,1540,0,4,4.784825590259689,0,34.6980830000021,78.70844155844156
